id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:26115	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26115	26115	"Epífita en rama de árbol, flores con pétalos morados y fruto verde oscuro, en bosque de Polylepis"	920	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	Naisla Manrique	2019-02-20		Epidendrum serpens	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Epidendrum	serpens	Especie		Lindl.	
UPTC:26:25929	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25929	25929	"Hierba 30 cm de talla, flores blancas, en borde de quebrada"	922	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-02-19	cf. gracilis	Ageratina gracilis	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Ageratina	gracilis	Especie		(Kunth) R.M. King & H. Rob.	
UPTC:26:26059	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26059	26059	"Hierba 30 cm, tallos verde rojizos, flores amarillas con lineas rojas en el envés de los pétalos, en bosque de Polylepis y borde"	923	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-02-06		Oxalis fendleri	Plantae	Magnoliophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis	fendleri	Especie		Lourteig	
UPTC:26:25934	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25934	25934	"Hierba 5-10 cm, tallos rojizos, hojas verdes sin indumento, pocos lóbulos, brácteas verdes con tonos vino hacia el ápice, corola morada, blanca hacia el interior, pubescente, 4-5 pares de flores, en suelo húmedo en frailejonal"	924	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el municipio de Tutazá, páramo"	3487	3487	3730	6°4'40.3''N | 72°55'2.1''W	6°4'40.3''N	72°55'2.1''W	Grados minutos segundos	WGS84	6.0778611	-72.91725	WGS84	María Malagón	2019-02-08		Bartsia pedicularoides	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Orobanchaceae	Bartsia	pedicularoides	Especie		Benth.	
UPTC:26:25944	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25944	25944	"Hierba 40 cm de talla, flor naranja, rojizo hacia el interior, estambres amarillos, en borde de Bosque"	925	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-02-07		Alonsoa meridionalis	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Alonsoa	meridionalis	Especie		(L. f.) Kuntze.	
UPTC:26:25918	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25918	25918	"Hierba rasante que forma cojines en interior de bosque, inflorescencia verde claro"	926	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-02-18		Hydrocotyle hederacea	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Araliaceae	Hydrocotyle	hederacea	Especie		Mathias	
UPTC:26:26079	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26079	26079	"Hierba epífita, 15 cm, tallos verde claro, amento verde claro a rojizo"	928	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	Naisla Manrique	2019-02-20		Peperomia hartwegiana	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	hartwegiana	Especie		Miq.	
UPTC:26:25948	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25948	25948	"Hierba rasante que forma cojines, flor color morado, en interior de bosque"	929	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2018-12-05		Sibthorpia repens	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Plantaginaceae	Sibthorpia	repens	Especie		(L.) Kuntze.	
UPTC:26:26118	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26118	26118	"Hierba 15 cm, tallos verde claro, amentos verde claro, en interior de bosque"	930	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	Naisla Manrique	2019-02-20		Peperomia rotundata	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	rotundata	Especie		Kunth	
UPTC:26:26120	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26120	26120	"Hierba 25 cm, tallos verde claro con tonos vino hacia la base, amentos verde claro, en interior de bosque"	933	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	Naisla Manrique	2019-02-20		Peperomia rotundata	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	rotundata	Especie		Kunth	
UPTC:26:25945	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25945	25945	"Hierba 35 cm de talla, botones verde claro, flor blanca, en interior de bosque"	936	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-02-07	cf. pubescens	Pilea pubescens	Plantae	Magnoliophyta	Magnoliopsida	Rosales	Urticaceae	Pilea	pubescens	Especie		Liebm.	
UPTC:26:25938	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25938	25938	"Hierba 70 cm, espiguillas café oscuro, en borde de bosque"	940	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el municipio de Tutazá, páramo"	3487	3487	3730	6°4'44.8''N | 72°55'5.8''W	6°4'44.8''N	72°55'5.8''W	Grados minutos segundos	WGS84	6.0791111	-72.9182778	WGS84	María Malagón	2019-02-06		Luzula gigantea	Plantae	Magnoliophyta	Liliopsida	Poales	Juncaceae	Luzula	gigantea	Especie		Desv.	
UPTC:26:26001	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26001	26001	"Arbusto 1.8 m de altura, flores color naranja, cáliz naranja rojizo, márgenes de las hojas espinosos, en borde de bosque"	941	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-01-25		Berberis goudotii	Plantae	Magnoliophyta	Magnoliopsida	Ranunculales	Berberidaceae	Berberis	goudotii	Especie		Triana & Planch. ex Wedd.	
UPTC:26:26034	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26034	26034	"Hierba escandente, flor blanca, en interior de bosque"	942	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-01-29		Stellaria cuspidata	Plantae	Magnoliophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Stellaria	cuspidata	Especie		Willd. ex D.F.K. Schltdl.	
UPTC:26:26093	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26093	26093	"Hierba 25 cm, tallos verde claro con tonos vino, flor con pétalos morados, blancos hacia el interior, estambres verdes, en interior de bosque"	943	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84				Salvia	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Lamiaceae	Salvia		Género	sp.		
UPTC:26:26126	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26126	26126	"Hierba 20 cm, envés de las hojas verde claro, amento verde claro"	945	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	Naisla Manrique	2019-02-20	cf. saligna	Peperomia saligna	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	saligna	Especie		Kunth	
UPTC:26:25931	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25931	25931	"Hierba 25 cm, tallos verde claro-rojizo, flores con pétalos fucsia oscuro, frutos rojizos, en suelo húmedo en frailejonal"	946	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. Frailejonal"	3487	3487	3730	6°4'27.5''N | 72°54'48.9''W	6°4'27.5''N	72°54'48.9''W	Grados minutos segundos	WGS84			WGS84	María Malagón	2019-02-05		Epilobium denticulatum	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium	denticulatum	Especie		Ruiz & Pav.	
UPTC:26:25920	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25920	25920	"Hierba arrosetada, 20 cm de talla, inflorescencias blanquecinas, raquis café claro, en borde de camino"	947	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. Camino a la Hoya de los Colorados."	3487	3487	3730	6°3'42.2''N | 72°54'7.6''W	6°3'42.2''N	72°54'7.6''W	Grados minutos segundos	WGS84	6.0617222	-72.9021111	WGS84	María Malagón	2019-02-01	cf. ensifolius	Paepalanthus ensifolius	Plantae	Magnoliophyta	Liliopsida	Poales	Eriocaulaceae	Paepalanthus	ensifolius	Especie		(Kunth) Kunth	
UPTC:26:26047	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26047	26047	"Hierba 60 cm, tallo amarillo rojizo, resinoso, capitulescencias blanco-rosa, cáliz verde rojizo, en borde de camino"	948	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. Camino a la Hoya de los Colorados."	3487	3487	3730	6°3'42.2''N | 72°54'7.6''W	6°3'42.2''N	72°54'7.6''W	Grados minutos segundos	WGS84	6.0617222	-72.9021111	WGS84	María Malagón	2019-02-19		Ageratina latipes	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Ageratina	latipes	Especie		(Benth.) R.M. King & H. Rob.	
UPTC:26:25925	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25925	25925	"Hierba rasante, tallos y base de las hojas rojizas, hojas basales, pétalos blancos, en suelo húmedo en frailejonal"	949	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el municipio de Tutazá, páramo"	3487	3487	3730	6°4'45.9''N | 72°55'5.9''W	6°4'45.9''N	72°55'5.9''W	Grados minutos segundos	WGS84	6.0794167	-72.9183056	WGS84	María Malagón	2019-02-11		Werneria pygmaea	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Werneria	pygmaea	Especie		Gillies ex Hook. & Arn.	
UPTC:26:26180	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26180	26180		950	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. Frailejonal"	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	Naisla Manrique	2019-02-20		Peperomia rotundata	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	rotundata	Especie		Kunth	
UPTC:26:25927	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25927	25927	"Hierba arrosetada, 60 cm, flor entre las vainas de las hojas, base de las brácteas color castaño, verde hacia el ápice, base de los sépalos blancos, vaina de las hojas café claro en la base, en interior de bosque"	951	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	María Malagón	2019-01-24	cf. columbiana	Greigia columbiana	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Greigia	columbiana	Especie		L.B. Sm.	
UPTC:26:25924	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25924	25924	"Hierba 70 cm, tallos morado-verde, pubescente pegajoso, cáliz morado, pegajoso, pétalos morados, en frailejonal"	953	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el municipio de Tutazá, páramo"	3487	3487	3730	6°4'44.8''N | 72°55'5.8''W	6°4'44.8''N	72°55'5.8''W	Grados minutos segundos	WGS84	6.0791111	-72.9182778	WGS84	María Malagón	2019-02-15		Senecio formosus	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	formosus	Especie		Kunth	
UPTC:26:25919	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25919	25919	"Hierba que forma cojines, frutos verde claro, cilíndricos, en suelo húmedo en frailejonal"	954	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el municipio de Tutazá, páramo"	3487	3487	3730	6°4'44.8''N | 72°55'5.8''W	6°4'44.8''N	72°55'5.8''W	Grados minutos segundos	WGS84	6.0791111	-72.9182778	WGS84	María Malagón	2019-02-07	cf. cleefii	Oreobolus cleefii	Plantae	Magnoliophyta	Liliopsida	Poales	Cyperaceae	Oreobolus	cleefii	Especie		L.E. Mora	
UPTC:26:26119	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26119	26119	"Hierba epífita sobre roca, tallos con tonos vino, envés de las hojas rojizo, suculentas, amentos rojizos, en frailejonal"	956	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el municipio de Tutazá, páramo"	3487	3487	3730	6°4'44.8''N | 72°55'5.8''W	6°4'44.8''N	72°55'5.8''W	Grados minutos segundos	WGS84	6.0791111	-72.9182778	WGS84	Naisla Manrique	2019-02-20		Peperomia hartwegiana	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Peperomia	hartwegiana	Especie		Miq.	
UPTC:26:26076	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26076	26076	"Arbusto 1.7 m de altura, flores color morado, amarillo hacia el interior, borde de bosque"	957	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/día	2018-12-10	8:00/16:00	2018	12	10			SA	Colombia	CO	Boyacá	Belén	"Vereda El Bosque, en zona de frontera con la Vereda Llano del Carmen y el Municipio de Tutazá. "	3487	3487	3730	6°4'42.3''N | 72°55'6.6''W	6°4'42.3''N	72°55'6.6''W	Grados minutos segundos	WGS84	6.0784167	-72.9185	WGS84	Sofía Gómez-Parra	2019-02-11		Cestrum buxifolium	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Cestrum	buxifolium	Especie		Kunth	
