id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	sampleSizeValue	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:28132	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28132	28132		D.A-Moreno 4806	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3478	3478	3478	5°51'18.9''N | 72°38'19.3''W	5°51'18.9''N	72°38'19.3''W	Grados minutos segundos	WGS84	5.85525	-72.6386944	WGS84	D. A. Moreno			Pallaviciniaceae	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Pallaviciniaceae			Familia			Hepática
UPTC:26:28133	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28133	28133		D.A-Moreno 4807	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-19	8:00/16:00	2019	05	19	Páramo	Terrícola	SA	Colombia	CO	Boyacá	Tasco	Vereda Santa Bárbara		3478	3478	3478	5°51'18.9''N | 72°38'19.3''W	5°51'18.9''N	72°38'19.3''W	Grados minutos segundos	WGS84	5.85525	-72.6386944	WGS84	D. A. Moreno			Marchantia	Plantae	Marchantiophyta	Marchantiopsida	Marchantiales	Marchantiaceae	Marchantia		Género	sp.		Hepática
UPTC:26:28134	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28134	28134		D.A-Moreno 4808	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28135	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28135	28135		D.A-Moreno 4809	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Hypnaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Hypnaceae			Familia			Musgo
UPTC:26:28136	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28136	28136		D.A-Moreno 4810	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Thuidiaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Thuidiaceae			Familia			Musgo
UPTC:26:28137	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28137	28137		D.A-Moreno 4811	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Frullania	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania		Género	sp.		Hepática
UPTC:26:28138	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28138	28138		D.A-Moreno 4812	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Pilotrichaceae	Plantae	Bryophyta	Bryopsida	Hookeriales	Pilotrichaceae			Familia			Musgo
UPTC:26:28139	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28139	28139		D.A-Moreno 4813	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Bryaceae	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae			Familia			Musgo
UPTC:26:28140	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28140	28140		D.A-Moreno 4814	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Amblystegiaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae			Familia			Musgo
UPTC:26:28141	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28141	28141		D.A-Moreno 4815	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28142	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28142	28142		D.A-Moreno 4816	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28143	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28143	28143		D.A-Moreno 4817	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Dicranaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Dicranaceae			Familia			Musgo
UPTC:26:28144	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28144	28144		D.A-Moreno 4818	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Entodontaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Entodontaceae			Familia			Musgo
UPTC:26:28145	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28145	28145		D.A-Moreno 4819	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Frullania	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania		Género	sp.		Hepática
UPTC:26:28146	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28146	28146		D.A-Moreno 4820	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28147	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28147	28147		D.A-Moreno 4821	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Madera en descomposición	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Orthotrichaceae	Plantae	Bryophyta	Bryopsida	Orthotrichales	Orthotrichaceae			Familia			Musgo
UPTC:26:28148	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28148	28148		D.A-Moreno 4822	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Pottiaceae	Plantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae			Familia			Musgo
UPTC:26:28149	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28149	28149		D.A-Moreno 4823	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Polytrichaceae	Plantae	Bryophyta	Polytrichopsida	Polytrichales	Polytrichaceae			Familia			Musgo
UPTC:26:28150	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28150	28150		D.A-Moreno 4824	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Bryaceae	Plantae	Bryophyta	Bryopsida	Bryales	Bryaceae			Familia			Musgo
UPTC:26:28151	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28151	28151		D.A-Moreno 4825	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:28152	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28152	28152		D.A-Moreno 4826	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Madera en descomposición	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Frullania	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Frullaniaceae	Frullania		Género	sp.		Hepática
UPTC:26:28153	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28153	28153		D.A-Moreno 4827	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Squamidium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Squamidium		Género	sp.		Musgo
UPTC:26:28154	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28154	28154		D.A-Moreno 4828	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Hedwigiaceae	Plantae	Bryophyta	Bryopsida	Hedwigiales	Hedwigiaceae			Familia			Musgo
UPTC:26:28155	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28155	28155		D.A-Moreno 4829	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:28156	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28156	28156		D.A-Moreno 4830	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Neckeraceae	Plantae	Bryophyta	Bryopsida	Hypnales	Neckeraceae			Familia			Musgo
UPTC:26:28157	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28157	28157		D.A-Moreno 4831	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Sematophyllaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae			Familia			Musgo
UPTC:26:28158	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28158	28158		D.A-Moreno 4832	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Porella	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Porellaceae	Porella		Género	sp.		Hepática
UPTC:26:28159	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28159	28159		D.A-Moreno 4833	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28160	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28160	28160		D.A-Moreno 4834	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:28161	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28161	28161		D.A-Moreno 4835	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Fissidens	Plantae	Bryophyta	Bryopsida	Dicranales	Fissidentaceae	Fissidens		Género	sp.		Musgo
UPTC:26:28162	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28162	28162		D.A-Moreno 4836	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Campylopus	Plantae	Bryophyta	Bryopsida	Dicranales	Leucobryaceae	Campylopus		Género	sp.		Musgo
UPTC:26:28163	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28163	28163		D.A-Moreno 4837	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28164	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28164	28164		D.A-Moreno 4838	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28165	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28165	28165		D.A-Moreno 4839	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28166	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28166	28166		D.A-Moreno 4840	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Saxícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Amblystegiaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Amblystegiaceae			Familia			Musgo
UPTC:26:28167	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28167	28167		D.A-Moreno 4841	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28168	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28168	28168		D.A-Moreno 4842	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Terrícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Lophocoleaceae	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lophocoleaceae			Familia			Hepática
UPTC:26:28169	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28169	28169		D.A-Moreno 4843	D. A. Moreno | M. R. Escobar-Alba	1	Presente	Seco	En colección		Colecta general		8 Horas/ día	2019-05-20	8:00/16:00	2019	05	20	Bosque altoandino	Cortícola	SA	Colombia	CO	Boyacá	Tasco			3326	3326	3326	5°52'32.9''N | 72°44'22.5''W	5°52'32.9''N	72°44'22.5''W	Grados minutos segundos	WGS84	5.8758056	-72.7395833	WGS84	D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
