id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:28943	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28943	28943		D.A-Moreno 5155	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Lepidoziaceae	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Lepidoziaceae			Familia			Hepática
UPTC:26:28944	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28944	28944		D.A-Moreno 5156	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Brachytheciaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae			Familia			Musgo
UPTC:26:28945	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28945	28945		D.A-Moreno 5157	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Pilotrichaceae	Plantae	Bryophyta	Bryopsida	Hookeriales	Pilotrichaceae			Familia			Musgo
UPTC:26:28946	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28946	28946		D.A-Moreno 5158	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Symphyogyna	Plantae	Marchantiophyta	Jungermanniopsida	Pallaviciniales	Pallaviciniaceae	Symphyogyna		Género	sp.		Hepática
UPTC:26:28947	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28947	28947		D.A-Moreno 5159	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Pyrrhobryum	Plantae	Bryophyta	Bryopsida	Rhizogoniales	Rhizogoniaceae	Pyrrhobryum		Género	sp.		Musgo
UPTC:26:28948	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28948	28948		D.A-Moreno 5160	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Saxícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Cephaloziaceae	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Cephaloziaceae			Familia			Hepática
UPTC:26:28949	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28949	28949		D.A-Moreno 5161	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28950	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28950	28950		D.A-Moreno 5162	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Epifila	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28951	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28951	28951		D.A-Moreno 5163	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Brachytheciaceae	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae			Familia			Musgo
UPTC:26:28952	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28952	28952		D.A-Moreno 5164	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardia		Género	sp.		Hepática
UPTC:26:28953	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28953	28953		D.A-Moreno 5165	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Phyllogonium	Plantae	Bryophyta	Bryopsida	Hypnales	Phyllogoniaceae	Phyllogonium		Género	sp.		Musgo
UPTC:26:28954	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28954	28954		D.A-Moreno 5166	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Squamidium	Plantae	Bryophyta	Bryopsida	Hypnales	Brachytheciaceae	Squamidium		Género	sp.		Musgo
UPTC:26:28955	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28955	28955		D.A-Moreno 5167	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Plagiochila	Plantae	Marchantiophyta	Jungermanniopsida	Jungermanniales	Plagiochilaceae	Plagiochila		Género	sp.		Hepática
UPTC:26:28956	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28956	28956		D.A-Moreno 5168	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Sematophyllum	Plantae	Bryophyta	Bryopsida	Hypnales	Sematophyllaceae	Sematophyllum		Género	sp.		Musgo
UPTC:26:28957	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28957	28957		D.A-Moreno 5169	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Calymperaceae	Plantae	Bryophyta	Bryopsida	Dicranales	Calymperaceae			Familia			Musgo
UPTC:26:28958	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28958	28958		D.A-Moreno 5170	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28959	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28959	28959		D.A-Moreno 5171	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28960	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28960	28960		D.A-Moreno 5172	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Breutelia	Plantae	Bryophyta	Bryopsida	Bartramiales	Bartramiaceae	Breutelia		Género	sp.		Musgo
UPTC:26:28961	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28961	28961		D.A-Moreno 5173	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Macromitriaceae	Plantae	Bryophyta	Bryopsida	Orthotrichales	Macromitriaceae			Familia			Musgo
UPTC:26:28962	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28962	28962		D.A-Moreno 5174	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Cortícola	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Lejeuneaceae	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae			Familia			Hepática
UPTC:26:28963	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:28963	28963		D.A-Moreno 5175	D. A. Moreno | M. R. Escobar	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-08-01	8:00/16:00	2019	08	01	Bosque húmedo tropical	Madera en descomposición	SA	Colombia	CO	Boyacá	Otanche	Reserva Forestal Las Quinchas, cerro Morrocoy		1151	1151	5°50'3.5''N | 74°11'48.9''W	5°50'3.5''N	74°11'48.9''W	Grados minutos segundos	WGS84	5.8343056	-74.1969167	WGS84		D. A. Moreno			Riccardia	Plantae	Marchantiophyta	Jungermanniopsida	Metzgeriales	Aneuraceae	Riccardia		Género	sp.		Hepática
UPTC:26:29364	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29364	29364	Planta escandente, cáliz verde con tonos rojizos, corola roja, en borde de quebrada	1513	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-16	8:00/16:00	2019	07	16			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, quebrada La Mártires		1065	1065	5°48'26.9''N | 74°15'18.6''W	5°48'26.9''N	74°15'18.6''W	Grados minutos segundos	WGS84	5.8074722	-74.2551667	WGS84		María Malagón	2019-09-19		Columnea microcalyx	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Gesneriaceae	Columnea	microcalyx	Especie		Hanst.	
UPTC:26:29365	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29365	29365	Hierba, 30 cm de talla, inflorescencia blanca	1514	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-29	8:00/16:00	2019	07	29			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, quebrada La Mártires		1178	1178	5°48'20.4''N | 74°15'20.7''W	5°48'20.4''N	74°15'20.7''W	Grados minutos segundos	WGS84	5.8056667	-74.25575	WGS84		María Malagón	2019-09-26		Stenospermation angustifolium	Plantae	Magnoliophyta	Liliopsida	Alismatales	Araceae	Stenospermation	angustifolium	Especie		Hemsl.	
UPTC:26:29366	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29366	29366	Hierba, 10 cm de talla, flor con pétalos blancos, mancha morada al interior del tubo de la corola, en borde de quebrada	1515	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-16	8:00/16:00	2019	07	16			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, quebrada La Mártires		1065	1065	5°48'26.9''N | 74°15'18.6''W	5°48'26.9''N	74°15'18.6''W	Grados minutos segundos	WGS84	5.8074722	-74.2551667	WGS84		María Malagón	2019-09-19		Diastema affine	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Gesneriaceae	Diastema	affine	Especie		Fritsch	
UPTC:26:29367	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29367	29367	Hierba arbustiva, 1.2 m de talla, amentos blancos-verdosos	1516	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-17	8:00/16:00	2019	07	17			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, finca Madroñal, subiendo al cerro Morrocoy		1071	1071	5°49'57.3''N | 74°11'47.3''W	5°49'57.3''N	74°11'47.3''W	Grados minutos segundos	WGS84	5.8325833	-74.1964722	WGS84		María Malagón	2019-09-19		Piper peltatum	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Piper	peltatum	Especie		L.	
UPTC:26:29368	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29368	29368	Planta epífita sobre rama de árbol, vaina de las hojas con manchas vináceas al interior, lámina verde claro con manchas, lámina corrugada, inflorescencias amarillo verdoso, cápsula verde oscuro	1519	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-17	8:00/16:00	2019	07	17			SA	Colombia	CO	Boyacá	Otanche	Vereda Camilo, cerro Morrocoy		1100	1100	5°50'3.3''N | 74°12'3.6''W	5°50'3.3''N	74°12'3.6''W	Grados minutos segundos	WGS84	5.83425	-74.201	WGS84		María Malagón	2019-09-09	cf. contorta	Racinaea contorta	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Racinaea	contorta	Especie		(Mez & Pittier) M.A.Spencer & L.B.Sm.	
UPTC:26:29369	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29369	29369	Árbol, 3 m de altura, exudado acuoso, flores con pétalos blancos, cáliz verde, olor suave, frutos inmaduros verdes, en borde de potrero	1522	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-29	8:00/16:00	2019	07	29			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, quebrada La Mártires		1178	1178	5°48'20.4''N | 74°15'20.7''W	5°48'20.4''N	74°15'20.7''W	Grados minutos segundos	WGS84	5.8056667	-74.25575	WGS84		C. M. Taylor	2019-08-16		Ladenbergia muzonensis	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Ladenbergia	muzonensis	Especie		(Goudot) Standl.	
UPTC:26:29370	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29370	29370	Hierba, 30 cm, tallo verde claro, envés de las hojas con tonos rojizos, cáliz fucsia claro, corola blanca con pelos blancos en el labio inferior	1523	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-18	8:00/16:00	2019	07	18			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, sector Los Planos		1376	1376	5°48'43''N | 74°15'55.2''W	5°48'43''N	74°15'55.2''W	Grados minutos segundos	WGS84	5.8119444	-74.2653333	WGS84		María Malagón	2019-09-18		Drymonia turrialvae	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Gesneriaceae	Drymonia	turrialvae	Especie		Hanst.	
UPTC:26:29371	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29371	29371	Planta escandente, pubescencia suave, pedicelo de la inflorescencia largo, corola roja, estambres grises	1524	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-18	8:00/16:00	2019	07	18			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, sendero Corpoboyacá		1323	1323	5°48'34.6''N | 74°15'49.4''W	5°48'34.6''N	74°15'49.4''W	Grados minutos segundos	WGS84	5.8096111	-74.2637222	WGS84		María Malagón	2019-09-12		Podandrogyne gracilis	Plantae	Magnoliophyta	Magnoliopsida	Brassicales	Cleomaceae	Podandrogyne	gracilis	Especie		(Triana & Planch.) Woodson	
UPTC:26:29372	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29372	29372	Hierba, 20 cm de talla, hojas con envés rojizo claro, flor con pétalos blancos, estambres amarillos, frutos café claro	1526	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-19	8:00/16:00	2019	07	19			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		María Malagón	2019-07-19		Begonia	Plantae	Magnoliophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia		Género	sp.		
UPTC:26:29373	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29373	29373	Hierba epífita, haz verde oscuro, envés rojizo oscuro, flor café rojizo oscuro, amarillo al interior	1527	María Malagón | Sandra Galeano | Felipe Santodomingo | Miguel Torres	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-19	8:00/16:00	2019	07	19			SA	Colombia	CO	Boyacá	Puerto Boyacá	Vereda Las Quinchas, camino a finca las Quinchas		1082	1082	5°49'54.9''N | 74°16'27.9''W	5°49'54.9''N	74°16'27.9''W	Grados minutos segundos	WGS84	5.8319167	-74.2744167	WGS84		María Malagón	2019-07-19		Epidendrum	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Epidendrum		Género	sp.		
UPTC:26:29374	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:29374	29374	Hierba, 30 cm de talla, amentos verde oscuro, en borde de camino	1528	María Malagón | Humberto Mendoza | Naisla Manrique	1	Presente	Seco	En colección	Colecta general	8 Horas/ día	2019-07-29	8:00/16:00	2019	07	29			SA	Colombia	CO	Boyacá	Otanche	Vereda El Carmen, quebrada La Mártires		1178	1178	5°48'20.4''N | 74°15'20.7''W	5°48'20.4''N	74°15'20.7''W	Grados minutos segundos	WGS84	5.8056667	-74.25575	WGS84		María Malagón	2019-07-29		Piper	Plantae	Magnoliophyta	Magnoliopsida	Piperales	Piperaceae	Piper		Género	sp.		
