id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	dateIdentified	identificationRemarks	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:25346	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25346	25346	Escamas del rizoma café, fronda de 5 a 15 cm de longitud, soros café hacia el ápice de la fronda	485	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Sofía Gómez-Parra	2018-11-20			Melpomene moniliformis	Plantae	Monilophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Melpomene	moniliformis	Especie		(Sw.) A.R.Sm. & R.C.Moran	
UPTC:26:25833	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25833	25833	Hierba 15 cm de altura, flores amarillas	486	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-26			Sisyrinchium pusillum	Plantae	Magnoliophyta	Liliopsida	Asparagales	Iridaceae	Sisyrinchium	pusillum	Especie		Kunth	
UPTC:26:25809	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25809	25809	Arbusto de 50 cm de altura, flores rosadas con ápice amarillo	487	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-30			Cavendishia bracteata	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Cavendishia	bracteata	Especie		(Ruiz & Pav. ex J. St.-Hil.) Hoerold	
UPTC:26:25756	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25756	25756	Arbusto de 1 m de altura, capitulescencias blancas	488	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-30			Ageratina elegans	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Ageratina	elegans	Especie		(Kunth) R.M. King & H. Rob.	
UPTC:26:25361	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25361	25361	Hierba, tallo rojizo, flores de pétalos rojizos con ápice oscuro, estambres amarillos	489	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-13			Bomarea angustipetala	Plantae	Magnoliophyta	Liliopsida	Liliales	Alstroemeriaceae	Bomarea	angustipetala	Especie		Baker	
UPTC:26:25758	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25758	25758	Arbusto de 1 m de altura, botones florales verdes, flores color crema	490	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-30			Baccharis tricuneata	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	tricuneata	Especie		(L. f.) Pers.	
UPTC:26:25704	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25704	25704	Arbusto de 1.5 m de altura, flores moradas con ápice amarillo	492	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-27			Monnina aestuans	Plantae	Magnoliophyta	Magnoliopsida	Fabales	Polygalaceae	Monnina	aestuans	Especie		(L. f.) DC.	
UPTC:26:25353	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25353	25353	Terrestre 1.5 m altura. Flores verde opaco. Capsula verde con la base color café.	493	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Naisla Manrique	2018-11-23			Epidendrum frigidum	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Epidendrum	frigidum	Especie		Linden ex Lindl.	
UPTC:26:25350	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25350	25350	Hierba rastrera	494	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Sofía Gómez-Parra	2018-11-16			Diphasiastrum thyoides	Plantae	Lycophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae	Diphasiastrum	thyoides	Especie		(Willd.) Holub	
UPTC:26:25345	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25345	25345	Hierba, espata color verde-rojizo, espadice morado oscuro	495	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Sofía Gómez-Parra	2018-11-17			Anthurium bogotense	Plantae	Magnoliophyta	Liliopsida	Alismatales	Araceae	Anthurium	bogotense	Especie		Schott	
UPTC:26:25820	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25820	25820	Arbusto de 1.5 m de altura, flores de pétalos blancos y margen rosado, anteras color café	496	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-23			Symbolanthus anomalus	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Gentianaceae	Symbolanthus	anomalus	Especie		(Kunth) Gilg	
UPTC:26:25771	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25771	25771	Aromatica, 50 cm de altura, capitulescencia amarilla	498	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-12-01			Espeletiopsis corymbosa	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletiopsis	corymbosa	Especie		(Bonpl.) Cuatrec.	
UPTC:26:25358	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25358	25358	Roseta de 30 cm de altura, inflorescencia 50 cm de longitud, brácteas florales color café en la base y verde en el ápice	499	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-17			Racinaea subalata	Plantae	Magnoliophyta	Magnoliopsida	Poales	Bromeliaceae	Racinaea	subalata	Especie		(André) M.A. Spencer & L.B. Sm.	
UPTC:26:25739	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25739	25739	Hierba con tallo rojizo, capitulescencia amarilla	500	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-12-01			Munnozia senecionidis	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Munnozia	senecionidis	Especie		Benth.	
UPTC:26:25401	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25401	25401	Arbusto de 50 cm de altura, flores blancas con pedicelo rojizo	501	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-30			Pernettya prostrata	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Pernettya	prostrata	Especie		(Cav.) DC.	
UPTC:26:25406	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25406	25406	Arbusto de 50 cm de altura, botones florales rosados	502	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-30		cf. aestuans	Bejaria aestuans	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Bejaria	aestuans	Especie		Mutis ex L.	
UPTC:26:25819	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25819	25819	Arbusto de 1 m de altura, flores rosadas, estambres blancos con anteras café	503	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-23			Symbolanthus anomalus	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Gentianaceae	Symbolanthus	anomalus	Especie		(Kunth) Gilg	
UPTC:26:25378	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25378	25378	Arbusto de 50 cm, flores amarillas	504	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Naisla Manrique	2018-11-23			Hypericum mexicanum	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Hypericaceae	Hypericum	mexicanum	Especie		L.	
UPTC:26:25395	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25395	25395	Arbusto de 2 m de altura, flores blancas, botones floraes cafés	505	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-17			Clethra fimbriata	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Clethraceae	Clethra	fimbriata	Especie		Kunth	
UPTC:26:25574	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25574	25574	Arbusto de 4 m altura, aromático, botones florales verdes	506	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-16			Hedyosmum crenatum	Plantae	Magnoliophyta	Magnoliopsida	Chloranthales	Chloranthaceae	Hedyosmum	crenatum	Especie		Occhioni	
UPTC:26:25785	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25785	25785	Arbusto de 60 cm, flores blancas con sépalos verdes	507	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Humberto Mendoza	2018-11-29			Miconia cataractae	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	cataractae	Especie		Triana	
UPTC:26:25825	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25825	25825	Hierba, hojas con envés rojizo, tallo rojizo, flores púrpura	508	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-23			Geranium lainzii	Plantae	Magnoliophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	lainzii	Especie		Aedo	
UPTC:26:25747	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25747	25747	Arbusto de 1 m de altura, aromático, hojas con venas rojizas, capitulescencia púrpura	509	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-12-01			Senecio formosus	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	formosus	Especie		Kunth	
UPTC:26:25386	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25386	25386	Arbusto de 4 m, botones florales amarillos	510	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-12-01			Cestrum humboldtii	Plantae	Magnoliophyta	Magnoliopsida	Solanales	Solanaceae	Cestrum	humboldtii	Especie		Francey	
UPTC:26:25716	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25716	25716	Epífita, flores color café	512	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Naisla Manrique	2018-11-23		cf. secunda	Pleurothallis secunda	Plantae	Magnoliophyta	Liliopsida	Asparagales	Orchidaceae	Pleurothallis	secunda	Especie		Poepp. & Endl.	
UPTC:26:25760	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25760	25760	Arbusto de 60 cm, hojas con envés color café claro, capitulescencia amarilla	515	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-30		cf. ilicifolia	Scrobicaria ilicifolia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Scrobicaria	ilicifolia	Especie		(L. f.) B. Nord.	
UPTC:26:25766	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25766	25766	Hierba de tallo rojizo, capitulescencia amarilla	516	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-30			Bidens triplinervia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Bidens	triplinervia	Especie		Kunth	
UPTC:26:25778	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25778	25778	Arbusto de 2 m de altura, hojas con envés rojizo, botones florales verde claro	517	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-28			Gaiadendron punctatum	Plantae	Magnoliophyta	Magnoliopsida	Santalales	Loranthaceae	Gaiadendron	punctatum	Especie		(Ruiz & Pav.) G. Don	
UPTC:26:25371	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25371	25371	Arbusto de 2.5 m de altura, tallo rojizo, sépalos verdes, estambres amarillos	518	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	Sofía Gómez-Parra	2018-11-17			Schefflera arboricola	Plantae	Magnoliophyta	Magnoliopsida	Apiales	Araliaceae	Schefflera	arboricola	Especie		(Hayata) Merr.	
UPTC:26:25384	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:25384	25384	Epífita, roseta 30 cm de longitud, hojas con ápice rojizo, brácteas florales anaranjadas, botones florales rojizos con el ápice blanco	519	Sofía Gómez | María Malagón | Aura Robles	1	Presente	Seco	En colección	Colecta general	8 Horas/ dia	2018-10-11	8:00/16:00	2018	10	11			SA	Colombia	CO	Boyacá	Arcabuco	Vereda Rupavita, carretera camino a la antena	3176	3176	3355	5°44'32.4''N | 73°23'31''W	5°44'32.4''N	73°23'31''W	Grados minutos segundos	WGS84	5.7423333	-73.3919444	WGS84	María Malagón	2018-11-16			Tillandsia turneri	Plantae	Magnoliophyta	Magnoliopsida	Poales	Bromeliaceae	Tillandsia	turneri	Especie		Baker	
