id;type;language;institutionID;institutionCode;collectionCode;ownerInstitutionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;occurrenceStatus;preparations;disposition;samplingProtocol;samplingEffort;eventDate;eventTime;year;month;day;habitat;eventRemarks;continent;country;countryCode;stateProvince;county;locality;verbatimElevation;minimumElevationInMeters;maximumElevationInMeters;verbatimCoordinates;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;georeferenceVerificationStatus;identifiedBy;dateIdentified;identificationQualifier;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;taxonRank;verbatimTaxonRank;scientificNameAuthorship;vernacularName
UPTC:26:26543;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26543;26543;;JSG 142;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Prionodon luteovirens;Plantae;Bryophyta;Bryopsida;Hypnales;Prionodontaceae;Prionodon;luteovirens;Especie;;(Taylor) Mitt.;Musgo
UPTC:26:26544;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26544;26544;;JSG 143;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;cf. cupressina;Lepidozia cupressina;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Lepidozia;cupressina;Especie;;(Sw.) Lindenb.;Hepática
UPTC:26:26545;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26545;26545;;JSG 144;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Porotrichodendron superbum;Plantae;Bryophyta;Bryopsida;Hypnales;Neckeraceae;Porotrichodendron;superbum;Especie;;(Taylor) Broth.;Musgo
UPTC:26:26546;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26546;26546;;JSG 145;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Sematophyllum swartzii;Plantae;Bryophyta;Bryopsida;Hypnales;Sematophyllaceae;Sematophyllum;swartzii;Especie;;(Schwägr) W. H. Welch & H.A. Crum.;Musgo
UPTC:26:26547;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26547;26547;;JSG 146;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Campylium sommerfeltii;Plantae;Bryophyta;Bryopsida;Hypnales;Amblystegiaceae;Campylium;sommerfeltii;Especie;;(Myrin) Hedenäs;Musgo
UPTC:26:26548;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26548;26548;;JSG 147;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Riccardia parasitans;Plantae;Marchantiophyta;Jungermanniopsida;Metzgeriales;Aneuraceae;Riccardia;parasitans;Especie;;(Steph.) Meenks & C De jong;Hepática
UPTC:26:26549;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26549;26549;;JSG 148;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Campylopus heterostachys;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Campylopus;heterostachys;Especie;;(Hampe) A. Jaeger;Musgo
UPTC:26:26550;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26550;26550;;JSG 149;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Saxícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Leptodontium longicaule;Plantae;Bryophyta;Bryopsida;Pottiales;Pottiaceae;Leptodontium;longicaule;Especie;;Mitt.;Musgo
UPTC:26:26551;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26551;26551;;JSG 150;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Telaranea nematodes;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Telaranea;nematodes;Especie;;(Austin) M. Howe;Hepática
UPTC:26:26552;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26552;26552;;JSG 151;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Kindbergia praelonga;Plantae;Bryophyta;Bryopsida;Hypnales;Brachytheciaceae;Kindbergia;praelonga;Especie;;(Hedw.) Ochyna;Musgo
UPTC:26:26553;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26553;26553;;JSG 152;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;cf. aryrocaulon;Campylopus argyrocaulon;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Campylopus;argyrocaulon;Especie;;(Müll.Hal.) Broth.;Musgo
UPTC:26:26554;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26554;26554;;JSG 153;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Atractylocarpus longisetus;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Atractylocarpus;longisetus;Especie;;(Hook.) E. B.Bartram;Musgo
UPTC:26:26555;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26555;26555;;JSG 154;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Saxícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Lejeunea sulphurea;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;sulphurea;Especie;;(Lehm. & Lindenb) Spruce;Hepática
UPTC:26:26556;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26556;26556;;JSG 155;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Saxícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Polytrichum juniperinum;Plantae;Bryophyta;Polytrichopsida;Polytrichales;Polytrichaceae;Polytrichum;juniperinum;Especie;;Hedw.;Musgo
UPTC:26:26557;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26557;26557;;JSG 156;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;cf. capillare;Bryum capillare;Plantae;Bryophyta;Bryopsida;Bryales;Bryaceae;Bryum;capillare;Especie;;Hedw.;Musgo
UPTC:26:26558;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26558;26558;;JSG 157;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Radula episcia;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Radulaceae;Radula;episcia;Especie;;Spruce;Hepática
UPTC:26:26559;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26559;26559;;JSG 158;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Lepidopilum longifolium;Plantae;Bryophyta;Bryopsida;Hookeriales;Pilotrichaceae;Lepidopilum;longifolium;Especie;;Hampe;Musgo
UPTC:26:26560;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:26560;26560;;JSG 159;J. Gualteros | D. A. Moreno;1;Presente;Seco;En colección;Colecta general;8 Horas/ dia;6/05/2018;8:00/16:00;2018;5;6;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Samacá;Loma redonda;3422;3422;3422;5°26'20.1''N | 73°34'27.6''W;5°26'20.1''N;73°34'27.6''W;Grados minutos segundos;WGS84;54389167;-735743333;WGS84;;D. A. Moreno;;;Plagiochila macrostachya;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;macrostachya;Especie;;Lindenb.;Hepática
