id	type	language	institutionID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	occurrenceStatus	preparations	disposition	otherCatalogNumbers	samplingProtocol	samplingEffort	eventDate	eventTime	year	month	day	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	locality	verbatimLocality	verbatimElevation	minimumElevationInMeters	maximumElevationInMeters	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	identifiedBy	dateIdentified	identificationQualifier	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName
UPTC:26:26222	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26222	26222	"Arbusto 50 cm de altura, flores blancas, estambres blancos"	975	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		Humberto Mendoza	2019-04-25		Aragoa dugandii	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Plantaginaceae	Aragoa	dugandii	Especie		Romero	
UPTC:26:26223	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26223	26223	"Hierba bejucosa, flores púrpura con verde, estambres morados con anteras azul claro"	904	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio, borde de carretera"		2187	2187	3257	5°44'50.4''N | 72°40'23''W	5°44'50.4''N	72°40'23''W	Grados minutos segundos	WGS84	5.7473333	-72.6730556	WGS84		Humberto Mendoza	2019-03-21		Tropaeolum deckerianum	Plantae	Magnoliophyta	Magnoliopsida	Brassicales	Tropaeolaceae	Tropaeolum	deckerianum	Especie		Moritz & H. Karst.	
UPTC:26:26224	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26224	26224	"Bejuco creciendo en pastizal, flores verde pálido"	917	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio, borde de carretera"		2187	2187	3257	5°44'50.4''N | 72°40'23''W	5°44'50.4''N	72°40'23''W	Grados minutos segundos	WGS84	5.7473333	-72.6730556	WGS84		Humberto Mendoza	2019-03-21		Dioscorea coriacea	Plantae	Magnoliophyta	Liliopsida	Dioscoreales	Dioscoreaceae	Dioscorea	coriacea	Especie		Humb. & Bonpl. ex Willd.	
UPTC:26:26225	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26225	26225	"Hierba creciendo sobre musgo, frutos anaranjados"	902	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio, pastizal, borde de bosque"		2187	2187	3257	5°44'53.6''N | 72°40'13.9''W	5°44'53.6''N	72°40'13.9''W	Grados minutos segundos	WGS84	5.7482222	-72.6705278	WGS84		Humberto Mendoza	2019-03-21		Nertera granadensis	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Nertera	granadensis	Especie		(Mutis ex L. f.) Druce	
UPTC:26:26226	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26226	26226	"Hierba rastrera, creciendo sobre musgo, frutos rojos"	935	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'52.5''N | 72°40'19.7''W	5°44'52.5''N	72°40'19.7''W	Grados minutos segundos	WGS84	5.7479167	-72.6721389	WGS84		Humberto Mendoza	2019-03-21		Nertera granadensis	Plantae	Magnoliophyta	Magnoliopsida	Gentianales	Rubiaceae	Nertera	granadensis	Especie		(Mutis ex L. f.) Druce	
UPTC:26:26227	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26227	26227	"Hierba, flores rojas, estilo y estigma blanquecino"	914	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio, borde de carretera"		2187	2187	3257	5°44'50.4''N | 72°40'23''W	5°44'50.4''N	72°40'23''W	Grados minutos segundos	WGS84	5.7473333	-72.6730556	WGS84		María Malagón	2019-03-27		Centropogon solanifolius	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Campanulaceae	Centropogon	solanifolius	Especie		Benth.	
UPTC:26:26228	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26228	26228	"Parásita, flores anaranjadas"	957	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		María Malagón	2019-03-21		Dendrophthora avenia	Plantae	Magnoliophyta	Magnoliopsida	Santalales	Santalaceae	Dendrophthora	avenia	Especie		(Trel.) Kuijt	
UPTC:26:26229	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26229	26229	"Hierba, tallo rojizo, flores amarillas"	994	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-27	8:00/16:00	2019	02	27			SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, finca Alaska"		3461	3461	3611	5°41'2.4''N | 75°49'43.5''W	5°41'2.4''N	75°49'43.5''W	Grados minutos segundos	WGS84	5.684	-72.82875	WGS84		María Malagón	2019-03-21		Alonsoa meridionalis	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Alonsoa	meridionalis	Especie		(L. f.) Kuntze	
UPTC:26:26230	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26230	26230	"Árbol 30 m, creciendo en pastizal, frutos cafés"	934	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'53.6''N | 72°40'13.9''W	5°44'53.6''N	72°40'13.9''W	Grados minutos segundos	WGS84	5.7482222	-72.6705278	WGS84		María Malagón	2019-03-18		Sapium stylare	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Sapium	stylare	Especie		Müll. Arg.	
UPTC:26:26231	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26231	26231	"Hierba, espiga color café"	985	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		María Malagón	2019-03-26		Chusquea tessellata	Plantae	Magnoliophyta	Liliopsida	Poales	Poaceae	Chusquea	tessellata	Especie		Munro	
UPTC:26:26232	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26232	26232	"Bejuco creciendo a orilla de camino, flores tubulares verdes con pétalos rosados, estambres amarillos"	987	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		María Malagón	2019-03-26	cf. mixta	Passiflora mixta	Plantae	Magnoliophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora	mixta	Especie		L. f.	
UPTC:26:26233	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26233	26233	"Hierba, brácteas moradas, flores verdes, estambres amarillos"	989	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-27	8:00/16:00	2019	02	27			SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, finca Alaska"		3461	3461	3611	5°41'2.4''N | 75°49'43.5''W	5°41'2.4''N	75°49'43.5''W	Grados minutos segundos	WGS84	5.684	-72.82875	WGS84		María Malagón	2019-03-22		Bartsia santolinifolia	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Orobanchaceae	Bartsia	santolinifolia	Especie		(Kunth) Benth.	
UPTC:26:26234	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26234	26234	"Hierba, flores verdes con estambres amarillos, brácteas moradas"	952	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		María Malagón	2019-03-22		Bartsia santolinifolia	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Orobanchaceae	Bartsia	santolinifolia	Especie		(Kunth) Benth.	
UPTC:26:26235	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26235	26235	"Hierba, tallo rojizo, flores rojas"	988	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-27	8:00/16:00	2019	02	27			SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, finca Alaska"		3461	3461	3611	5°41'2.4''N | 75°49'43.5''W	5°41'2.4''N	75°49'43.5''W	Grados minutos segundos	WGS84	5.684	-72.82875	WGS84		María Malagón	2019-03-14		Castilleja integrifolia	Plantae	Magnoliophyta	Magnoliopsida	Lamiales	Orobanchaceae	Castilleja	integrifolia	Especie		L. f.	
UPTC:26:26236	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26236	26236	"Arbusto 2 m de altura, flores blanquecinas, estambres amarillos"	949	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		Humberto Mendoza	2019-03-15		Miconia elaeoides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Miconia	elaeoides	Especie		Naudin	
UPTC:26:26237	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26237	26237	"Arbusto 50 cm de altura, flores moradas con sépalos rosados"	956	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		Humberto Mendoza	2019-03-15		Brachyotum strigosum	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Brachyotum	strigosum	Especie		(L. f.) Triana	
UPTC:26:26238	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26238	26238	"Hierba, espiga café claro"	964	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		María Malagón	2019-03-18		Rhynchospora macrochaeta	Plantae	Magnoliophyta	Liliopsida	Poales	Cyperaceae	Rhynchospora	macrochaeta	Especie		Steud. ex Boeckeler	
UPTC:26:26239	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26239	26239	"Hierba, espiga café"	958	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		María Malagón	2019-03-21		Juncus ecuadoriensis	Plantae	Magnoliophyta	Liliopsida	Poales	Juncaceae	Juncus	ecuadoriensis	Especie		Balslev	
UPTC:26:26240	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26240	26240	"Arbusto 1 m creciendo a orilla de camino, flores vinotinto con estambres vinotinto a blancos"	906	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'56.5''N | 72°42'39.1''W	5°44'56.5''N	72°42'39.1''W	Grados minutos segundos	WGS84	5.7490278	-72.7108611	WGS84		Humberto Mendoza	2019-03-15		Tibouchina grossa	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Tibouchina	grossa	Especie		(L. f.) Cogn.	
UPTC:26:26241	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26241	26241	"Hierba, flores amarillas"	966	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		Humberto Mendoza	2019-03-15		Castratella piloselloides	Plantae	Magnoliophyta	Magnoliopsida	Myrtales	Melastomataceae	Castratella	piloselloides	Especie		Naudin	
UPTC:26:26242	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26242	26242	"Roseta, flores blancas con estambres amarillos"	986	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		María Malagón	2019-03-12		Puya trianae	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Puya	trianae	Especie		Baker	
UPTC:26:26243	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26243	26243	"Epífita, inflorescencia 40-60 cm de longitud, brácteas anaranjadas, botones florales anaranjados"	938	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'53.6''N | 72°40'13.9''W	5°44'53.6''N	72°40'13.9''W	Grados minutos segundos	WGS84	5.7482222	-72.6705278	WGS84		María Malagón	2019-03-12		Racinaea tetrantha	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Racinaea	tetrantha	Especie		(Ruiz & Pav.) M.A. Spencer & L.B. Sm.	
UPTC:26:26244	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26244	26244	"Arbusto 2 m, remanentes del cáliz amarillos"	954	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-26	8:00/16:00	2019	02	26			SA	Colombia	CO	Boyacá	Mongua	"Vereda Tunjuelo, laguna Las Estrellas"		3282	3282	3398	5°42'25.8''N | 72°43'55.8''W	5°42'25.8''N	72°43'55.8''W	Grados minutos segundos	WGS84	5.7071667	-72.7321667	WGS84		Sofía Gómez-Parra	2019-04-25		Plutarchia coronaria	Plantae	Magnoliophyta	Magnoliopsida	Ericales	Ericaceae	Plutarchia	coronaria	Especie		(Linden) A.C.Sm.	
UPTC:26:26245	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26245	26245	"Epífita, brácteas café claro, frutos verdes, abundantes escamas en el raquis"	936	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-02-25	8:00/16:00	2019	02	25			SA	Colombia	CO	Boyacá	Mongua	"Vereda Sirguazá, alto de San Ignacio"		2187	2187	3257	5°44'53.6''N | 72°40'13.9''W	5°44'53.6''N	72°40'13.9''W	Grados minutos segundos	WGS84	5.7482222	-72.6705278	WGS84		María Malagón	2019-03-12		Racinaea subalata	Plantae	Magnoliophyta	Liliopsida	Poales	Bromeliaceae	Racinaea	subalata	Especie		(André) M.A. Spencer & L.B. Sm.	
UPTC:26:26246	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26246	26246	"Arbusto 2 m de altura, capitulescencia amarilla"	1163	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-02	8:00/16:00	2019	03	02	Páramo		SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, camino al púlpito"		3760	3760	3968	5°39'57.6''N | 72°49'57.1''W	5°39'57.6''N	72°49'57.1''W	Grados minutos segundos	WGS84	5.666	-72.8325278	WGS84					Espeletia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia		Género	sp.		
UPTC:26:26247	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26247	26247	"Arbusto aromático, capitulescencia amarilla"	1149	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-02	8:00/16:00	2019	03	02	Páramo		SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, camino al púlpito"		3760	3760	3968	5°39'57.6''N | 72°49'57.1''W	5°39'57.6''N	72°49'57.1''W	Grados minutos segundos	WGS84	5.666	-72.8325278	WGS84					Espeletia	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia		Género	sp.		
UPTC:26:26248	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26248	26248	"Hierba 5 cm de altura, flores moradas y blancas"	1160	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-02	8:00/16:00	2019	03	02	Páramo		SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, camino al púlpito"		3760	3760	3968	5°40'13.5''N | 72°49'54.7''W	5°40'13.5''N	72°49'54.7''W	Grados minutos segundos	WGS84	5.6704167	-72.8318611	WGS84		José Aguilar-Cano	2019-03-22		Plagiocheilus soliviformis	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Plagiocheilus	soliviformis	Especie		DC.	
UPTC:26:26249	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26249	26249	"Arbusto, capitulescencia blanca"	1162	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-02	8:00/16:00	2019	03	02	Páramo		SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, camino al púlpito"		3760	3760	3968	5°39'44.5''N | 72°49'46.1''W	5°39'44.5''N	72°49'46.1''W	Grados minutos segundos	WGS84	5.6623611	-72.8294722	WGS84		José Aguilar-Cano	2019-03-22		Diplostephium colombianum	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Diplostephium	colombianum	Especie		(Cuatrec.) Cuatrec.	
UPTC:26:26250	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26250	26250	"Arbusto 50 cm de altura, capitulescencia amarilla"	1115	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, sendero Turístico, frailejonal"		3375	3375	3950	5°42'19.9''N | 72°48'40.4''W	5°42'19.9''N	72°48'40.4''W	Grados minutos segundos	WGS84	5.7055278	-72.8112222	WGS84		José Aguilar-Cano	2019-03-22		Pentacalia abietina	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Pentacalia	abietina	Especie		(Willd. ex Wedd.) Cuatrec.	
UPTC:26:26251	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26251	26251	"Hierba, flores liguladas blancas, radiadas amarillas"	1107	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, sendero turístico"		3375	3375	3950	5°42'29.9''N | 72°48'56.5''W	5°42'29.9''N	72°48'56.5''W	Grados minutos segundos	WGS84	5.7083056	-72.8156944	WGS84		José Aguilar-Cano	2019-04-25		Conyza uliginosa	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Conyza	uliginosa	Especie		(Benth.) Cuatrec.	
UPTC:26:26252	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26252	26252	"Arbusto aromático, capitulescencia amarilla"	1146	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-02	8:00/16:00	2019	03	02	Páramo		SA	Colombia	CO	Boyacá	Monguí	"Vereda Hato Viejo, camino al púlpito"		3760	3760	3968	5°39'57.6''N | 72°49'57.1''W	5°39'57.6''N	72°49'57.1''W	Grados minutos segundos	WGS84	5.666	-72.8325278	WGS84		José Aguilar-Cano	2019-03-26		Espeletia congestiflora	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Espeletia	congestiflora	Especie		Cuatrec.	
UPTC:26:26253	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26253	26253	"Hierba creciendo a orilla de camino, capitulescencia amarilla"	1106	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, sendero turístico"		3375	3375	3950	5°42'29.9''N | 72°48'56.5''W	5°42'29.9''N	72°48'56.5''W	Grados minutos segundos	WGS84	5.7083056	-72.8156944	WGS84		Humberto Mendoza	2019-03-22		Hypochaeris radicata	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Hypochaeris	radicata	Especie		L.	
UPTC:26:26254	Evento	es	891.800.330-1	Universidad Pedagógica y Tecnológica de Colombia (UPTC)	Herbario UPTC	UPTC	HumanObservation	UPTC:26:26254	26254	"Hierba aromática, capitulescencia amarilla"	1119	Sofía Gómez-Parra | María Malagón | Aura Robles	1	Presente	Seco	En colección		Colecta general	8 Horas/ día	2019-03-01	8:00/16:00	2019	03	01			SA	Colombia	CO	Boyacá	Monguí	"Vereda Vallados, sendero Turístico, frailejonal"		3375	3375	3950	5°42'24.2''N | 72°48'31.2''W	5°42'24.2''N	72°48'31.2''W	Grados minutos segundos	WGS84	5.7067222	-72.8086667	WGS84		José Aguilar-Cano	2019-03-15		Senecio pascuiandinus	Plantae	Magnoliophyta	Magnoliopsida	Asterales	Asteraceae	Senecio	pascuiandinus	Especie		Cuatrec.	
