id;type;language;institutionID;institutionCode;collectionCode;ownerInstitutionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceRemarks;recordNumber;recordedBy;individualCount;occurrenceStatus;preparations;disposition;otherCatalogNumbers;samplingProtocol;samplingEffort;eventDate;eventTime;year;month;day;habitat;eventRemarks;continent;country;countryCode;stateProvince;county;locality;verbatimElevation;minimumElevationInMeters;maximumElevationInMeters;verbatimCoordinates;verbatimLatitude;verbatimLongitude;verbatimCoordinateSystem;verbatimSRS;decimalLatitude;decimalLongitude;geodeticDatum;identifiedBy;dateIdentified;identificationQualifier;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;taxonRank;verbatimTaxonRank;scientificNameAuthorship;vernacularName
UPTC:26:27239;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27239;27239;Nan;D.A-Moreno 3913;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;101;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Thuidium urceolatum;Plantae;Bryophyta;Bryopsida;Hypnales;Thuidiaceae;Thuidium;urceolatum;Especie;Nan;Lorentz;Musgo
UPTC:26:27240;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27240;27240;Nan;D.A-Moreno 3914;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;102;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;cf. sprucei;Trichocolea sprucei;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Trichocoleaceae;Trichocolea;sprucei;Especie;Nan;Steph.;Hepática
UPTC:26:27241;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27241;27241;Nan;D.A-Moreno 3915;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;103;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Acroporium estrellae;Plantae;Bryophyta;Bryopsida;Hypnales;Sematophyllaceae;Acroporium;estrellae;Especie;Nan;(Müll. Hal.) W.R. Buck & Schäff-Verw.;Musgo
UPTC:26:27242;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27242;27242;Nan;D.A-Moreno 3916;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;104;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;cf. heterophylla;Plagiochila heterophylla;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;heterophylla;Especie;Nan;Lehm.;Hepática
UPTC:26:27243;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27243;27243;Nan;D.A-Moreno 3917;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;105;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Plagiochila raddiana;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;raddiana;Especie;Nan;Lindenb.;Hepática
UPTC:26:27244;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27244;27244;Nan;D.A-Moreno 3918;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;106;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Sphagnum;Plantae;Bryophyta;Sphagnopsida;Sphagnales;Sphagnaceae;Sphagnum;;Género;sp.;;Musgo
UPTC:26:27245;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27245;27245;Nan;D.A-Moreno 3919;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;107;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Lepidozia;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Lepidozia;;Género;sp.;;Hepática
UPTC:26:27246;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27246;27246;Nan;D.A-Moreno 3920;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;108;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Bazzania hookeri;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Lepidoziaceae;Bazzania;hookeri;Especie;Nan;(Lindenb.) Trevis;Hepática
UPTC:26:27247;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27247;27247;Nan;D.A-Moreno 3921;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;109;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;cf. heterophylla;Plagiochila heterophylla;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;heterophylla;Especie;Nan;Lehm.;Hepática
UPTC:26:27248;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27248;27248;Nan;D.A-Moreno 3922;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;110;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Prionodon fuscolutescens;Plantae;Bryophyta;Bryopsida;Hypnales;Prionodontaceae;Prionodon;fuscolutescens;Especie;Nan;Hampe.;Musgo
UPTC:26:27249;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27249;27249;Nan;D.A-Moreno 3923;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;111;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Metzgeria;Plantae;Marchantiophyta;Jungermanniopsida;Metzgeriales;Metzgeriaceae;Metzgeria;;Género;sp.;;Hepática
UPTC:26:27250;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27250;27250;Nan;D.A-Moreno 3924;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;112;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;cf. sonderi;Syzygiella sonderi;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Jamesoniellaceae;Syzygiella;sonderi;Especie;Nan;(Gottsche) K.Feldberg et al.;Hepática
UPTC:26:27251;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27251;27251;Nan;D.A-Moreno 3925;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;113;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Saxícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;cf. sonderi;Syzygiella sonderi;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Jamesoniellaceae;Syzygiella;sonderi;Especie;Nan;(Gottsche) K.Feldberg et al.;Hepática
UPTC:26:27252;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27252;27252;Nan;D.A-Moreno 3926;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;114;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Saxícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Thuidium urceolatum;Plantae;Bryophyta;Bryopsida;Hypnales;Thuidiaceae;Thuidium;urceolatum;Especie;Nan;Lorentz;Musgo
UPTC:26:27253;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27253;27253;Nan;D.A-Moreno 3927;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;115;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Rhacocarpus purpurascens;Plantae;Bryophyta;Bryopsida;Hedwigiales;Rhacocarpaceae;Rhacocarpus;purpurascens;Especie;Nan;(Brid.) Paris;Musgo
UPTC:26:27254;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27254;27254;Nan;D.A-Moreno 3928;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;116;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;cf. pauper;Campylopus pauper;Plantae;Bryophyta;Bryopsida;Dicranales;Leucobryaceae;Campylopus;pauper;Especie;Nan;(Hampe) Mitt;Musgo
UPTC:26:27255;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27255;27255;Nan;D.A-Moreno 3929;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;117;Colecta general;8 Horas/ dia;2/08/2018;8:00/16:00;2018;8;2;Bosque;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3000;3000;3000;5°23'47.5''N |73°15'14.4''W;5°23'47.5''N;73°15'14.4''W;Grados minutos segundos;WGS84;53965278;-73254;WGS84;D. A. Moreno;;;Lejeunea pterigonia;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;pterigonia;Especie;Nan;(Lehm. & Lindenb.) Mont;Hepática
UPTC:26:27256;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27256;27256;Nan;D.A-Moreno 3930;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;118;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;aff. meridana;Frullania meridana;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Frullaniaceae;Frullania;meridana;Especie;Nan;Steph.;Hepática
UPTC:26:27257;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27257;27257;Nan;D.A-Moreno 3931;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;119;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Bryum;Plantae;Bryophyta;Bryopsida;Bryales;Bryaceae;Bryum;;Género;sp.;;Musgo
UPTC:26:27258;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27258;27258;Nan;D.A-Moreno 3932;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;120;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Madera en descomposición;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;aff. parasiticus;Syrrhopodon parasiticus;Plantae;Bryophyta;Bryopsida;Dicranales;Calymperaceae;Syrrhopodon;parasiticus;Especie;Nan;(Brid.) Paris;Musgo
UPTC:26:27259;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27259;27259;Nan;D.A-Moreno 3933;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;121;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Breutelia chrysea;Plantae;Bryophyta;Bryopsida;Bartramiales;Bartramiaceae;Breutelia;chrysea;Especie;Nan;(Müll.Hal.) A. Jaeger;Musgo
UPTC:26:27260;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27260;27260;Nan;D.A-Moreno 3934;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;122;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Scapania portoricensis;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Scapaniaceae;Scapania;portoricensis;Especie;Nan;Hampe & Gottsche;Hepática
UPTC:26:27261;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27261;27261;Nan;D.A-Moreno 3935;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;123;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Acroporium pungens;Plantae;Bryophyta;Bryopsida;Hypnales;Sematophyllaceae;Acroporium;pungens;Especie;Nan;(Hedw.) Broth;Musgo
UPTC:26:27262;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27262;27262;Nan;D.A-Moreno 3936;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;124;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Plagiochila bifaria;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Plagiochilaceae;Plagiochila;bifaria;Especie;Nan;(Sw.) Lindenb.;Hepática
UPTC:26:27263;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27263;27263;Nan;D.A-Moreno 3937;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;125;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;cf. asperrima;Cheilolejeunea asperrima;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;asperrima;Especie;Nan;(Steph.) Grolle;Hepática
UPTC:26:27264;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27264;27264;Nan;D.A-Moreno 3938;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;126;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Acroporium pungens;Plantae;Bryophyta;Bryopsida;Hypnales;Sematophyllaceae;Acroporium;pungens;Especie;Nan;(Hedw.) Broth;Musgo
UPTC:26:27265;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27265;27265;Nan;D.A-Moreno 3939;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;127;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Rhacocarpus purpurascens;Plantae;Bryophyta;Bryopsida;Hedwigiales;Rhacocarpaceae;Rhacocarpus;purpurascens;Especie;Nan;(Brid.) Paris;Musgo
UPTC:26:27266;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27266;27266;Nan;D.A-Moreno 3940;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;128;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;cf. asperrima;Cheilolejeunea asperrima;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;asperrima;Especie;Nan;(Steph.) Grolle;Hepática
UPTC:26:27267;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27267;27267;Nan;D.A-Moreno 3941;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;129;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Sphagnum;Plantae;Bryophyta;Sphagnopsida;Sphagnales;Sphagnaceae;Sphagnum;;Género;sp.;;Musgo
UPTC:26:27268;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27268;27268;Nan;D.A-Moreno 3942;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;130;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;aff. filiformis;Cheilolejeunea filiformis;Plantae;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;filiformis;Especie;Nan;(Sw.) Nees.;Hepática
UPTC:26:27269;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27269;27269;Nan;D.A-Moreno 3943;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;131;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Cortícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Macromitrium scoparium;Plantae;Bryophyta;Bryopsida;Orthotrichales;Orthotrichaceae;Macromitrium;scoparium;Especie;Nan;Mitt.;Musgo
UPTC:26:27270;Evento;es;891.800.330-1;Universidad Pedagógica y Tecnológica de Colombia (UPTC);Herbario UPTC;UPTC;HumanObservation;UPTC:26:27270;27270;Nan;D.A-Moreno 3944;D. A. Moreno | N. T. Manrique;1;Presente;Seco;En colección;132;Colecta general;8 Horas/ dia;3/08/2018;8:00/16:00;2018;8;3;Páramo;Terrícola;SA;Colombia;CO;Boyacá;Ciénega;Vereda Albañil;3088;3088;3088;5°22'38.9''N | 73°15'14.9''W;5°22'38.9''N;73°15'14.9''W;Grados minutos segundos;WGS84;53774722;-732541389;WGS84;D. A. Moreno;;;Syzygiella liberata;Plantae;Marchantiophyta;Jungermanniopsida;Jungermanniales;Jamesoniellaceae;Syzygiella;liberata;Especie;Nan;Inoe;Hepática
